EX_ca2(e)	15.09556365088078
EX_h2o(e)	24395.95720965758
EX_ribflv(e)	0.0018864721085098755
EX_pydxn(e)	0.00031525018846050327
EX_fol(e)	0.00001986877525463255
EX_but(e)	5.511084168032956
EX_octa(e)	1.4664446050550441
EX_dca(e)	2.7152222365606717
EX_ddca(e)	2.7846096880334037
EX_ttdca(e)	7.543003918843436
EX_hdca(e)	17.344247289031504
EX_ocdca(e)	5.5914344163547876
EX_hdcea(e)	1.4009454606012701
EX_ocdcea(e)	13.199343123941654
EX_CE2510(e)	0
EX_doco13ac(e)	0
EX_lnlc(e)	1.646164169089689
EX_strdnc(e)	0
EX_arachd(e)	0
EX_tmndnc[e]	0
EX_clpnd(e)	0
EX_crvnc(e)	0
EX_chsterol(e)	0.16810917268303532
EX_fe2(e)	0.0022383382576775003
EX_fe3(e)	0.0022383382576775003
EX_mg2(e)	2.4686278543509563
EX_pi(e)	4.948983791296665
EX_k(e)	19.821833685863577
EX_na1(e)	10.004450118605105
EX_zn2(e)	0.04512083205873356
EX_cu2(e)	0.0007081484279104899
EX_mn2(e)	0.00036404644540955183
EX_etoh(e)	0
EX_trp_L(e)	0.4896555371227449
EX_thr_L(e)	5.9604161209947675
EX_ile_L(e)	7.204231971695373
EX_leu_L(e)	13.341170317954395
EX_lys_L(e)	10.564181649574884
EX_met_L(e)	3.4179716951732213
EX_phe_L(e)	5.720716439522946
EX_tyr_L(e)	4.8292248128330435
EX_val_L(e)	12.249639980093269
EX_arg_L(e)	2.9678857637939626
EX_his_L(e)	2.771429271191444
EX_ala_D[e]	4.152954434232916
EX_ala_L(e)	4.152954434232916
EX_asp_D[e]	5.204599427531915
EX_asp_L(e)	5.204599427531915
EX_glu_L(e)	23.234121240366736
EX_gly(e)	5.595031611928608
EX_pro_D[e]	8.9246550653389
EX_pro_L(e)	8.9246550653389
EX_ser_L(e)	10.22907416887583
EX_ascb_L(e)	0.01427623486576342
EX_thm(e)	0.0005464386145934535
EX_nac(e)	0.0015356076706674365
EX_ncam(e)	0.0015353172088178795
EX_pnto_R(e)	0.008912737653910836
EX_pydam(e)	0.0003152069629218109
EX_pydx(e)	0.0003190517781154409
EX_5mthf(e)	0.000019086138250387887
EX_thf(e)	0.00001973328269585058
EX_chol[e]	0.7295710506207114
EX_adpcbl(e)	0.0000011711960722768521
EX_retinol(e)	0.00047128380501278405
EX_caro(e)	0.00004656598232057289
EX_avite1(e)	0.0006965306504830091
EX_vitd3(e)	0.0000012999245783759626
EX_phyQ(e)	0.0000022187919698368544
